file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer916.java,example.model.Customer916,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer913.java,example.model.Customer913,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer914.java,example.model.Customer914,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\test\java\com\google\api\client\util\DataTest.java,com.google.api.client.util.DataTest$IntegerResolve,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\engine\src\main\java\org\archive\crawler\event\CrawlURIDispositionEvent.java,org.archive.crawler.event.CrawlURIDispositionEvent$Disposition,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer598Service.java,example.service.Customer598Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\main\java\com\google\gson\internal\sql\SqlTypesSupport.java,com.google.gson.internal.sql.SqlTypesSupport,class,2,2,0,2,4,1,0,1,0,1.0,NaN,NaN,1,0,0,1,0,0,1,0,0,0,6,6,6,0,0,0,6,0,1,45,0,0,0,1,0,2,0,13,0,7,1,2,0,0,64,17,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1279Repository.java,example.repo.Customer1279Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1691Service.java,example.service.Customer1691Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\ShardedConnectionTest.java,redis.clients.jedis.ShardedConnectionTest,class,8,8,0,8,6,1,0,14,0,0.4375,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,2,0,4,0,0,2,0,2,42,0,1,0,5,0,10,3,9,0,9,2,0,0,0,45,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer478Repository.java,example.repo.Customer478Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\commons\src\main\java\org\archive\util\ms\DefaultBlockFileSystem.java,org.archive.util.ms.DefaultBlockFileSystem,class,8,11,3,8,13,1,0,13,0,0.67857146,0.6,0.6,7,0,4,2,1,0,5,0,0,0,8,5,0,8,0,0,5,0,2,76,11,1,1,0,3,0,12,28,19,24,1,0,0,0,236,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1618Repository.java,example.repo.Customer1618Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer908.java,example.model.Customer908,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer909.java,example.model.Customer909,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer817Repository.java,example.repo.Customer817Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer906.java,example.model.Customer906,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer907.java,example.model.Customer907,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer554Service.java,example.service.Customer554Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer871Repository.java,example.repo.Customer871Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer101Service.java,example.service.Customer101Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\appium\src\main\java\com\codeborne\selenide\appium\commands\AppiumClickMethod.java,com.codeborne.selenide.appium.commands.AppiumClickMethod,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer900.java,example.model.Customer900,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\test\java\integration\collections\CollectionReloadingTest.java,integration.collections.CollectionReloadingTest,class,4,4,0,4,3,3,0,9,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,3,4,0,4,0,0,0,0,29,16,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer901.java,example.model.Customer901,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1521Service.java,example.service.Customer1521Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer904.java,example.model.Customer904,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer905.java,example.model.Customer905,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\ObjectCondition.java,com.codeborne.selenide.ObjectCondition,interface,7,16,9,7,8,1,0,5,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,0,1,0,0,0,0,0,18,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer902.java,example.model.Customer902,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1879Repository.java,example.repo.Customer1879Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\plugin-maven\src\main\java\com\diffplug\spotless\maven\generic\Indent.java,com.diffplug.spotless.maven.generic.Indent,class,4,4,0,4,4,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,21,2,0,1,0,0,1,0,1,0,3,2,0,0,0,21,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer903.java,example.model.Customer903,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\jsonschema2pojo-master\jsonschema2pojo-integration-tests\src\test\java\org\jsonschema2pojo\integration\config\IncludeAccessorsPropertiesIT.java,org.jsonschema2pojo.integration.config.IncludeAccessorsPropertiesIT$Anonymous1,anonymous,2,2,0,2,3,1,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,1,0,1,0,1,0,0,0,0,11,-1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer807Service.java,example.service.Customer807Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer762Repository.java,example.repo.Customer762Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\selector\Xpath.java,com.codeborne.selenide.selector.Xpath,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,20,0,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1005Repository.java,example.repo.Customer1005Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1565Service.java,example.service.Customer1565Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1018Repository.java,example.repo.Customer1018Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\map\src\test\java\example\springdata\map\PersonRepositoryIntegrationTest.java,example.springdata.map.PersonRepositoryIntegrationTest,class,5,5,0,5,2,1,0,8,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,6,4,4,0,5,0,0,1,0,21,0,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\mongodb\querydsl\src\test\java\example\springdata\mongodb\reactive\ReactiveCustomerRepositoryTests.java,example.springdata.mongodb.reactive.ReactiveCustomerRepositoryTests,class,13,13,0,13,3,1,0,14,0,0.2777778,0.33333334,0.33333334,3,1,0,0,0,3,3,0,0,0,4,1,0,2,0,2,0,0,2,19,0,0,0,0,0,8,0,4,0,7,0,0,0,1,32,0,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\providers\SentineledConnectionProvider.java,redis.clients.jedis.providers.SentineledConnectionProvider$SentinelListener,innerclass,5,5,0,5,12,2,0,15,0,0.22222222,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,1,0,4,74,0,1,3,3,0,8,1,4,0,4,4,1,0,0,46,4,6
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\appium\src\main\java\com\codeborne\selenide\appium\selector\ByTagAndContentDescription.java,com.codeborne.selenide.appium.selector.ByTagAndContentDescription,class,1,3,2,1,1,3,1,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\modules\spring-mock-mvc\src\main\java\io\restassured\module\mockmvc\internal\ValidatableMockMvcResponseImpl.java,io.restassured.module.mockmvc.internal.ValidatableMockMvcResponseImpl,class,14,16,2,14,10,2,0,8,7,0.5833334,0.26666668,0.4,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,4,48,5,1,0,3,0,0,0,2,0,2,2,0,0,0,34,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1851Service.java,example.service.Customer1851Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\lib\src\main\java\com\diffplug\spotless\LazyArgLogger.java,com.diffplug.spotless.LazyArgLogger,class,1,3,2,1,3,1,0,2,0,0.0,1.0,1.0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,28,17,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\cassandra\example\src\main\java\example\springdata\cassandra\convert\ConverterConfiguration.java,example.springdata.cassandra.convert.ConverterConfiguration,class,9,10,1,9,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,1,0,1,0,0,5,0,31,0,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\test\java\com\google\gson\functional\EscapingTest.java,com.google.gson.functional.EscapingTest,class,5,5,0,5,6,1,0,11,0,0.16666667,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,49,0,0,0,0,0,14,9,17,0,17,0,0,0,0,58,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer884Service.java,example.service.Customer884Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\cassandra\example\src\main\java\example\springdata\cassandra\auditing\AuditedPerson.java,example.springdata.cassandra.auditing.AuditedPerson,class,9,11,2,9,1,1,0,0,0,0.8333333,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,6,0,0,0,11,1,0,0,0,0,0,0,0,0,6,0,0,0,0,24,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\JedisClusterWithoutSetupTest.java,redis.clients.jedis.JedisClusterWithoutSetupTest,class,4,4,0,4,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,2,0,2,0,0,0,2,26,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\http\GZipEncoding.java,com.google.api.client.http.GZipEncoding$Anonymous1,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\rest-assured\src\main\java\io\restassured\specification\RequestSender.java,io.restassured.specification.RequestSender,interface,2,8,6,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer840Service.java,example.service.Customer840Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\params\GeoRadiusStoreParam.java,redis.clients.jedis.params.GeoRadiusStoreParam,class,3,16,13,3,9,1,0,4,4,0.53333336,0.3,0.3,5,1,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,35,3,0,2,0,0,1,0,6,1,3,1,0,0,0,37,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer339Repository.java,example.repo.Customer339Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1757Repository.java,example.repo.Customer1757Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1867Service.java,example.service.Customer1867Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer610Repository.java,example.repo.Customer610Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1112Service.java,example.service.Customer1112Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer145Service.java,example.service.Customer145Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer271Repository.java,example.repo.Customer271Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous23,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous24,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous21,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous22,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous27,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous28,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous25,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous26,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\examples\rest-assured-itest-java\src\test\java\io\restassured\itest\java\URLITest.java,io.restassured.itest.java.URLITest$Anonymous29,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer912Service.java,example.service.Customer912Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
